Transaction_ID,Date,Customer_ID,Product_Category,Segment,Region,Sales_Amount,Quantity,Discount_Rate,Profit_Margin,Payment_Method,Returns,Total_Profit,Quarter,High_Margin_Flag,Customer_Tier,Sales_Performances
TSC-0186,04-24-23,CUST-230,Office Supplies,Consumer,Central,4615.87,8,0.29,0.27,PayPal,1,1246.28,Q2,Low,Gold,Top Performer
TSC-0187,03-17-22,CUST-644,Entertainment,Consumer,West,3559.98,9,0.18,0.3,Credit Card,0,1067.99,Q1,Low,Gold,Top Performer
TSC-0188,12-21-23,CUST-119,Electronics,Consumer,West,3937.07,8,0.02,0.08,UPI,1,314.97,Q4,Low,Gold,Top Performer
TSC-0189,12-08-22,CUST-290,Electronics,Corporate,South,470.91,6,0.17,0.3,PayPal,0,141.27,Q4,Low,Bronze,Below Average
TSC-0190,08-26-24,CUST-596,Home Appliances,Consumer,East,2934.69,8,0.08,0.14,PayPal,0,410.86,Q3,Low,Silver,Average
TSC-0191,09-26-22,CUST-379,Personal Care,Home Office,West,4114.65,8,0.11,0.09,PayPal,0,370.32,Q3,Low,Gold,Top Performer
TSC-0192,01-17-23,CUST-775,Entertainment,Home Office,West,4314.87,2,0.14,0.35,Credit Card,0,1510.2,Q1,High,Gold,Top Performer
TSC-0193,02-07-24,CUST-778,Office Supplies,Home Office,West,191.73,2,0.23,0.29,Debit Card,0,55.6,Q1,Low,Bronze,Below Average
TSC-0194,09-21-22,CUST-740,Personal Care,Consumer,West,4698.84,1,0.15,0.19,UPI,0,892.78,Q3,Low,Gold,Top Performer
TSC-0195,10-20-22,CUST-375,Office Supplies,Corporate,South,264.53,10,0.14,0.2,UPI,0,52.91,Q4,Low,Bronze,Below Average
TSC-0196,09-19-24,CUST-645,Home Appliances,Home Office,North,3091.87,2,0.09,0.12,Debit Card,0,371.02,Q3,Low,Gold,Average
TSC-0197,03-03-22,CUST-407,Home Appliances,Home Office,North,3482.27,7,0.16,0.05,UPI,0,174.11,Q1,Low,Gold,Top Performer
TSC-0198,04-08-22,CUST-317,Electronics,Consumer,East,581.36,3,0.07,0.17,Credit Card,0,98.83,Q2,Low,Bronze,Below Average
TSC-0199,09-16-24,CUST-143,Entertainment,Consumer,Central,287.66,4,0.08,0.1,PayPal,0,28.77,Q3,Low,Bronze,Below Average
TSC-0200,07-24-22,CUST-115,Office Supplies,Consumer,North,3935.32,4,0.23,0.2,Debit Card,0,787.06,Q3,Low,Gold,Top Performer
TSC-0201,09-04-23,CUST-858,Personal Care,Corporate,Central,1954.12,4,0.1,0.34,PayPal,0,664.4,Q3,High,Silver,Below Average
TSC-0202,09-24-22,CUST-639,Home Appliances,Corporate,North,580.21,2,0.02,0.09,UPI,0,52.22,Q3,Low,Bronze,Below Average
TSC-0203,04-02-23,CUST-190,Electronics,Home Office,North,3825.21,6,0.1,0.08,Net Banking,0,306.02,Q2,Low,Gold,Top Performer
TSC-0204,03-22-24,CUST-251,Electronics,Consumer,East,4253.36,1,0.19,0.37,UPI,0,1573.74,Q1,High,Gold,Top Performer
TSC-0205,06-25-22,CUST-562,Office Supplies,Consumer,West,2957.56,5,0.24,0.31,UPI,0,916.84,Q2,High,Silver,Average
TSC-0206,09-25-23,CUST-156,Home Appliances,Consumer,East,848.12,2,0.29,0.07,Debit Card,0,59.37,Q3,Low,Bronze,Below Average
TSC-0207,03-14-23,CUST-619,Entertainment,Consumer,North,125.35,9,0.22,0.08,PayPal,0,10.03,Q1,Low,Bronze,Below Average
TSC-0208,02-02-22,CUST-192,Home Appliances,Consumer,West,3518.97,2,0.13,0.29,Debit Card,0,1020.5,Q1,Low,Gold,Top Performer
TSC-0209,07-30-24,CUST-841,Office Supplies,Corporate,West,2773.19,6,0.09,0.18,Credit Card,0,499.17,Q3,Low,Silver,Average
TSC-0210,09-29-22,CUST-638,Office Supplies,Corporate,West,3271.45,4,0.04,0.3,PayPal,0,981.44,Q3,Low,Gold,Top Performer
TSC-0211,11-19-23,CUST-453,Home Appliances,Corporate,Central,4075.26,6,0.19,0.19,Credit Card,0,774.3,Q4,Low,Gold,Top Performer
TSC-0212,12-18-22,CUST-773,Office Supplies,Consumer,North,2199.43,2,0.15,0.39,Credit Card,0,857.78,Q4,High,Silver,Average
TSC-0213,08-20-22,CUST-411,,Consumer,South,666.35,2,0.2,0.29,Debit Card,0,193.24,Q3,Low,Bronze,Below Average
TSC-0214,01-19-22,CUST-490,Personal Care,Consumer,East,4702.92,7,0.07,0.07,UPI,0,329.2,Q1,Low,Gold,Top Performer
TSC-0215,09-30-22,CUST-638,Home Appliances,Home Office,Central,2749.05,3,0.1,0.17,Net Banking,0,467.34,Q3,Low,Silver,Average
TSC-0216,02-25-24,CUST-398,Home Appliances,Consumer,East,3095.71,3,0.09,0.25,UPI,0,773.93,Q1,Low,Gold,Average
TSC-0217,05-15-24,CUST-195,Office Supplies,Home Office,South,4670.39,7,0.24,0.1,UPI,0,467.04,Q2,Low,Gold,Top Performer
TSC-0218,05-31-22,CUST-421,Office Supplies,Consumer,West,4661.34,8,0.05,0.05,PayPal,0,233.07,Q2,Low,Gold,Top Performer
TSC-0219,09-18-24,CUST-725,Electronics,Home Office,South,,7,0.18,0.08,Debit Card,0,230.55,Q3,Low,Bronze,Below Average
TSC-0220,04-20-23,CUST-999,Electronics,Home Office,East,1523.18,3,0.02,0.23,PayPal,0,350.33,Q2,Low,Silver,Below Average
TSC-0221,,CUST-404,Personal Care,Consumer,South,4985.71,3,0.16,0.27,Net Banking,0,1346.14,Q1,Low,Gold,Top Performer
TSC-0222,11-11-22,CUST-494,Electronics,Corporate,North,3420.04,7,0.02,0.08,Debit Card,0,273.6,Q4,Low,Gold,Top Performer
TSC-0223,05-15-23,CUST-875,Home Appliances,Consumer,South,2071.76,3,0.05,0.28,UPI,0,580.09,Q2,Low,Silver,Below Average
TSC-0224,07-20-24,CUST-534,Office Supplies,Home Office,North,2821.19,2,0.03,0.27,Credit Card,0,761.72,Q3,Low,Silver,Average
TSC-0225,02-11-24,CUST-648,Electronics,Consumer,South,2108.38,7,0.1,0.38,UPI,0,801.18,Q1,High,Silver,Average
TSC-0226,03-23-24,CUST-833,Electronics,Consumer,North,4447.11,3,0.1,0.34,UPI,0,1512.02,Q1,High,Gold,Top Performer
TSC-0227,03-15-22,CUST-969,Personal Care,Corporate,North,2438.37,5,0.25,0.38,Debit Card,0,926.58,Q1,High,Silver,Average
TSC-0228,07-23-22,CUST-931,Personal Care,Home Office,South,4126.47,7,0.07,0.39,UPI,0,1609.32,Q3,High,Gold,Top Performer
TSC-0229,06-14-22,CUST-147,Home Appliances,Consumer,Central,4208.87,2,0.03,0.2,Net Banking,0,841.77,Q2,Low,Gold,Top Performer
TSC-0230,03-05-22,CUST-589,Office Supplies,Corporate,West,4130.45,8,0.18,0.22,UPI,0,908.7,Q1,Low,Gold,Top Performer
TSC-0231,10-10-22,CUST-775,Personal Care,Consumer,West,3624.83,2,0.21,0.15,Credit Card,0,543.72,Q4,Low,Gold,Top Performer
TSC-0232,01-19-22,CUST-947,,Consumer,West,4281.64,4,0.09,0.23,Debit Card,0,984.78,Q1,Low,Gold,Top Performer
TSC-0233,02-13-24,CUST-752,Office Supplies,Corporate,North,1966.79,4,0.18,0.1,Net Banking,0,196.68,Q1,Low,Silver,Below Average
TSC-0234,01-14-24,CUST-276,Office Supplies,Consumer,West,617.58,8,0.23,0.29,Debit Card,0,179.1,Q1,Low,Bronze,Below Average
TSC-0235,11-21-23,CUST-235,Electronics,Consumer,North,4220.15,1,0.1,0.06,Credit Card,0,253.21,Q4,Low,Gold,Top Performer
TSC-0236,07-12-23,CUST-525,Personal Care,Home Office,Central,2515.93,9,0.16,0.13,PayPal,1,327.07,Q3,Low,Silver,Average
TSC-0237,01-08-24,CUST-304,Electronics,Consumer,South,680.51,6,0.04,0.12,Net Banking,0,81.66,Q1,Low,Bronze,Below Average
TSC-0238,07-28-22,CUST-435,Office Supplies,Corporate,South,620.8,4,0.01,0.38,Credit Card,0,235.9,Q3,High,Bronze,Below Average
TSC-0239,10-09-22,CUST-502,Entertainment,Consumer,North,838.25,6,0.29,0.1,PayPal,0,83.82,Q4,Low,Bronze,Below Average
TSC-0240,12-02-23,CUST-305,Entertainment,Consumer,North,3767.32,6,0.09,0.36,Credit Card,0,1356.24,Q4,High,Gold,Top Performer
TSC-0241,09-15-23,CUST-515,Home Appliances,Consumer,Central,3568.74,9,0.08,0.09,PayPal,0,321.19,Q3,Low,Gold,Top Performer
TSC-0242,10-18-23,CUST-897,Electronics,Corporate,West,1058.9,4,0.29,0.28,PayPal,0,296.49,Q4,Low,Bronze,Below Average
TSC-0243,09-06-24,CUST-293,Electronics,Corporate,Central,4242.27,8,0.22,0.16,Debit Card,0,678.76,Q3,Low,Gold,Top Performer
TSC-0244,09-14-22,CUST-844,Home Appliances,Consumer,South,1442.41,1,0.18,0.16,UPI,0,230.79,Q3,Low,Bronze,Below Average
TSC-0245,12-16-22,CUST-423,Home Appliances,Consumer,South,3975.28,6,0.21,0.4,UPI,1,1590.11,Q4,High,Gold,Top Performer
TSC-0246,08-16-24,CUST-943,Home Appliances,Home Office,West,2469.59,5,0.21,0.13,Credit Card,0,321.05,Q3,Low,Silver,Average
TSC-0247,12-17-22,CUST-598,Office Supplies,Consumer,South,3671.17,3,0.23,0.12,PayPal,0,440.54,Q4,Low,Gold,Top Performer
TSC-0248,02-14-24,CUST-208,Electronics,Home Office,North,1937.87,4,0.02,0.26,UPI,0,503.85,Q1,Low,Silver,Below Average
TSC-0249,09-25-22,CUST-414,Office Supplies,Consumer,South,,8,0.12,0.31,Credit Card,0,548.19,Q3,High,Bronze,Below Average
TSC-0250,09-24-23,CUST-105,Home Appliances,Corporate,East,4214.73,10,0.09,0.39,Credit Card,0,1643.74,Q3,High,Gold,Top Performer
TSC-0251,09-09-24,CUST-170,Electronics,Consumer,West,224.75,2,0.02,0.3,Net Banking,0,67.42,Q3,Low,Bronze,Below Average
TSC-0252,06-25-23,CUST-757,Office Supplies,Home Office,West,4874.95,8,0.12,0.25,Debit Card,0,1218.74,Q2,Low,Gold,Top Performer
TSC-0253,02-09-24,CUST-660,Office Supplies,Corporate,West,,7,0.18,0.19,Debit Card,1,619.11,Q1,Low,Bronze,Below Average
TSC-0254,02-27-24,CUST-434,Home Appliances,Consumer,East,2190.79,1,0.05,0.26,PayPal,0,569.61,Q1,Low,Silver,Average
TSC-0255,05-10-23,CUST-590,Electronics,Consumer,Central,3158.87,2,0.09,0.26,UPI,0,821.31,Q2,Low,Gold,Top Performer
TSC-0256,11-14-22,CUST-928,Home Appliances,Corporate,North,657.57,7,0.19,0.13,PayPal,0,85.48,Q4,Low,Bronze,Below Average
TSC-0257,02-06-22,CUST-608,Electronics,Corporate,West,2594.56,3,0.17,0.28,UPI,0,726.48,Q1,Low,Silver,Average
TSC-0258,08-14-24,CUST-782,Entertainment,Consumer,South,4926.22,2,0.26,0.12,UPI,0,591.15,Q3,Low,Gold,Top Performer
TSC-0259,10-29-23,CUST-891,Personal Care,Consumer,North,1214.58,1,0.24,0.22,UPI,0,267.21,Q4,Low,Bronze,Below Average
TSC-0260,06-28-24,CUST-886,Personal Care,Home Office,South,3625.28,7,0.29,0.14,UPI,0,507.54,Q2,Low,Gold,Top Performer
TSC-0261,03-31-23,CUST-855,Personal Care,Consumer,North,2203.11,3,0.18,0.16,UPI,1,352.5,Q1,Low,Silver,Average
TSC-0262,05-17-24,CUST-752,Home Appliances,Corporate,North,3279.67,6,0.21,0.26,Net Banking,0,852.71,Q2,Low,Gold,Top Performer
TSC-0263,11-27-23,CUST-445,Entertainment,Consumer,South,1064.19,10,0.26,0.07,Net Banking,0,74.49,Q4,Low,Bronze,Below Average
TSC-0264,08-12-23,CUST-551,Electronics,Home Office,South,2378.8,8,0.25,0.05,UPI,1,118.94,Q3,Low,Silver,Average
TSC-0265,03-15-24,CUST-419,Office Supplies,Home Office,North,4901.46,6,0.22,0.1,Credit Card,0,490.15,Q1,Low,Gold,Top Performer
TSC-0266,08-06-22,CUST-830,Electronics,Home Office,West,1016.67,7,0.15,0.11,Credit Card,0,111.83,Q3,Low,Bronze,Below Average
TSC-0267,08-10-23,CUST-497,Office Supplies,Consumer,South,3200.4,6,0.08,0.12,Debit Card,0,384.05,Q3,Low,Gold,Top Performer
TSC-0268,05-17-24,CUST-435,Electronics,Home Office,East,,7,0.26,0.32,UPI,0,927.75,Q2,High,Bronze,Below Average
TSC-0269,01-14-23,CUST-460,Entertainment,Consumer,East,2847.01,5,0.23,0.21,Credit Card,0,597.87,Q1,Low,Silver,Average
TSC-0270,12-22-23,CUST-221,Office Supplies,Corporate,North,3094.86,9,0.25,0.21,Debit Card,0,649.92,Q4,Low,Gold,Average
TSC-0271,12-07-22,CUST-819,Home Appliances,Corporate,Central,2536.08,3,0.04,0.28,Credit Card,0,710.1,Q4,Low,Silver,Average
TSC-0272,11-20-22,CUST-898,Electronics,Consumer,North,133.81,6,0.09,0.31,Debit Card,0,41.48,Q4,High,Bronze,Below Average
TSC-0273,12-24-23,CUST-314,Electronics,Home Office,North,4505.48,9,0.13,0.05,PayPal,0,225.27,Q4,Low,Gold,Top Performer
TSC-0274,09-21-24,CUST-839,Office Supplies,Consumer,West,4143.55,1,0.25,0.35,Credit Card,0,1450.24,Q3,High,Gold,Top Performer
TSC-0275,03-05-24,CUST-392,Home Appliances,Corporate,West,912.13,5,0.27,0.4,UPI,1,364.85,Q1,High,Bronze,Below Average
TSC-0276,04-08-24,CUST-527,Home Appliances,Corporate,Central,2095.7,4,0.09,0.09,UPI,0,188.61,Q2,Low,Silver,Average
TSC-0277,11-13-23,CUST-964,Entertainment,Corporate,Central,3864.22,9,0.21,0.28,Net Banking,0,1081.98,Q4,Low,Gold,Top Performer
TSC-0278,08-19-22,CUST-400,Home Appliances,Consumer,Central,4901.31,1,0.02,0.05,PayPal,0,245.07,Q3,Low,Gold,Top Performer
TSC-0279,10-09-22,CUST-676,Home Appliances,Consumer,Central,4758.13,4,0.12,0.07,PayPal,0,333.07,Q4,Low,Gold,Top Performer
TSC-0280,03-12-22,CUST-745,Home Appliances,Home Office,Central,4501.83,1,0.15,0.15,Credit Card,0,675.27,Q1,Low,Gold,Top Performer
TSC-0281,05-06-24,CUST-713,Personal Care,Consumer,North,833.95,3,0.23,0.35,Debit Card,0,291.88,Q2,High,Bronze,Below Average
TSC-0282,,CUST-324,Entertainment,Consumer,North,4576.65,4,0.27,0.28,Net Banking,0,1281.46,Q1,Low,Gold,Top Performer
TSC-0283,03-14-22,CUST-605,Electronics,Consumer,East,4398.3,1,0.1,0.21,PayPal,0,923.64,Q1,Low,Gold,Top Performer
TSC-0284,09-20-24,CUST-915,Office Supplies,Consumer,East,1915.9,5,0.16,0.2,PayPal,0,383.18,Q3,Low,Silver,Below Average
TSC-0285,05-03-22,CUST-741,Electronics,Home Office,South,2002.89,6,0.19,0.21,UPI,0,420.61,Q2,Low,Silver,Below Average
TSC-0286,07-31-24,CUST-249,Entertainment,Consumer,North,2326.55,1,0.1,0.16,UPI,0,372.25,Q3,Low,Silver,Average
TSC-0287,12-15-23,CUST-618,Office Supplies,Corporate,Central,3298.07,10,0.3,0.36,Debit Card,0,1187.31,Q4,High,Gold,Top Performer
TSC-0288,12-28-22,CUST-664,Entertainment,Consumer,South,1341.14,10,0.26,0.25,Credit Card,0,335.28,Q4,Low,Bronze,Below Average
TSC-0289,05-11-22,CUST-350,Home Appliances,Consumer,West,163.59,4,0.09,0.22,Debit Card,0,35.99,Q2,Low,Bronze,Below Average
TSC-0290,03-15-22,CUST-819,Office Supplies,Consumer,North,749.09,4,0.15,0.21,Credit Card,0,157.31,Q1,Low,Bronze,Below Average
TSC-0291,01-02-22,CUST-751,Home Appliances,Consumer,East,,1,0.07,0.38,Net Banking,0,846.86,Q1,High,Bronze,Below Average
TSC-0292,02-20-24,CUST-142,Electronics,Consumer,North,1445.91,2,0.15,0.3,PayPal,1,433.77,Q1,Low,Bronze,Below Average
TSC-0293,07-19-24,CUST-162,Electronics,Corporate,North,3834.36,10,0.2,0.1,Debit Card,0,383.44,Q3,Low,Gold,Top Performer
TSC-0294,12-20-22,CUST-500,Office Supplies,Consumer,North,578.12,5,0.03,0.2,Credit Card,0,115.62,Q4,Low,Bronze,Below Average
TSC-0295,03-27-24,CUST-511,Office Supplies,Consumer,North,4591.45,2,0.26,0.15,Net Banking,0,688.72,Q1,Low,Gold,Top Performer
TSC-0296,08-12-24,CUST-228,,Consumer,West,4481.87,3,0.18,0.4,Debit Card,0,1792.75,Q3,High,Gold,Top Performer
TSC-0297,04-06-23,CUST-332,Entertainment,Consumer,East,4548.35,9,0.3,0.2,PayPal,0,909.67,Q2,Low,Gold,Top Performer
TSC-0298,02-21-22,CUST-447,Home Appliances,Home Office,North,,5,0.01,0.07,Net Banking,0,259.77,Q1,Low,Bronze,Below Average
TSC-0299,02-09-24,CUST-756,Office Supplies,Corporate,West,579.65,1,0.25,0.19,UPI,0,110.13,Q1,Low,Bronze,Below Average
TSC-0300,01-05-22,CUST-844,Electronics,Consumer,South,2218.78,5,0.24,0.16,PayPal,0,355.0,Q1,Low,Silver,Average
TSC-0301,01-07-22,CUST-775,Entertainment,Consumer,North,700.46,3,0.04,0.26,UPI,0,182.12,Q1,Low,Bronze,Below Average
TSC-0302,12-20-22,CUST-438,Entertainment,Home Office,West,4939.11,1,0.1,0.13,Net Banking,0,642.08,Q4,Low,Gold,Top Performer
TSC-0303,09-18-24,CUST-636,Electronics,Consumer,Central,1698.54,3,0.27,0.06,Net Banking,0,101.91,Q3,Low,Silver,Below Average
TSC-0304,01-25-22,CUST-514,Entertainment,Home Office,South,2947.39,6,0.16,0.08,UPI,0,235.79,Q1,Low,Silver,Average
TSC-0305,05-10-24,CUST-102,Home Appliances,Consumer,East,3908.0,10,0.12,0.15,Credit Card,0,586.2,Q2,Low,Gold,Top Performer
TSC-0306,12-13-23,CUST-364,Office Supplies,Home Office,North,4607.05,5,0.27,0.17,Net Banking,0,783.2,Q4,Low,Gold,Top Performer
TSC-0307,04-25-22,CUST-862,Electronics,Home Office,North,3789.96,1,0.03,0.34,Debit Card,0,1288.59,Q2,High,Gold,Top Performer
TSC-0308,02-03-24,CUST-703,Office Supplies,Corporate,West,3388.79,2,0.14,0.14,Debit Card,0,474.43,Q1,Low,Gold,Top Performer
TSC-0309,08-01-24,CUST-812,Entertainment,Consumer,East,2356.61,5,0.2,0.06,Net Banking,0,141.4,Q3,Low,Silver,Average
TSC-0310,01-18-23,CUST-801,Entertainment,Consumer,Central,3046.73,9,0.18,0.32,UPI,1,974.95,Q1,High,Gold,Average
TSC-0311,02-09-23,CUST-708,Electronics,Consumer,South,516.11,5,0.08,0.35,UPI,0,180.64,Q1,High,Bronze,Below Average
TSC-0312,12-26-22,CUST-619,Home Appliances,Consumer,East,4425.42,5,0.17,0.22,PayPal,0,973.59,Q4,Low,Gold,Top Performer
TSC-0313,08-12-22,CUST-639,Personal Care,Consumer,North,2741.7,1,0.21,0.15,UPI,0,411.25,Q3,Low,Silver,Average
TSC-0314,01-15-23,CUST-277,Electronics,Consumer,West,248.67,5,0.18,0.32,Credit Card,0,79.57,Q1,High,Bronze,Below Average
TSC-0315,05-24-22,CUST-810,,Corporate,Central,4603.52,8,0.21,0.05,Credit Card,0,230.18,Q2,Low,Gold,Top Performer
TSC-0316,04-07-23,CUST-380,Personal Care,Corporate,West,2472.04,9,0.08,0.37,Debit Card,0,914.65,Q2,High,Silver,Average
TSC-0317,10-19-23,CUST-372,Home Appliances,Consumer,South,4349.52,10,0.25,0.35,Net Banking,0,1522.33,Q4,High,Gold,Top Performer
TSC-0318,,CUST-799,Personal Care,Consumer,East,64374.00000000000,3,0.13,0.24,Debit Card,0,1029.98,Q1,Low,Platinum,Top Performer
TSC-0319,08-19-22,CUST-624,Personal Care,Home Office,West,4087.97,4,0.3,0.15,Net Banking,0,613.2,Q3,Low,Gold,Top Performer
TSC-0320,06-18-23,CUST-429,Home Appliances,Consumer,West,353.94,7,0.01,0.06,Debit Card,0,21.24,Q2,Low,Bronze,Below Average
TSC-0321,12-03-23,CUST-324,Personal Care,Corporate,North,1272.98,7,0.11,0.4,Net Banking,0,509.19,Q4,High,Bronze,Below Average
TSC-0322,05-02-23,CUST-715,Personal Care,Consumer,West,4383.96,1,0.05,0.32,Net Banking,0,1402.87,Q2,High,Gold,Top Performer
TSC-0323,02-11-24,CUST-898,Personal Care,Consumer,Central,4500.01,6,0.17,0.17,Debit Card,0,765.0,Q1,Low,Gold,Top Performer
TSC-0324,11-08-23,CUST-689,Electronics,Consumer,East,2317.44,9,0.07,0.06,PayPal,0,139.05,Q4,Low,Silver,Average
TSC-0325,01-23-22,CUST-863,Electronics,Consumer,South,2228.21,5,0.22,0.27,Credit Card,0,601.62,Q1,Low,Silver,Average
TSC-0326,09-09-22,CUST-795,Electronics,Home Office,West,916.95,8,0.26,0.4,UPI,0,366.78,Q3,High,Bronze,Below Average
TSC-0327,02-18-22,CUST-899,Home Appliances,Corporate,Central,4843.63,10,0.06,0.3,Credit Card,0,1453.09,Q1,Low,Gold,Top Performer
TSC-0328,02-08-24,CUST-906,Entertainment,Consumer,South,1105.04,9,0.05,0.08,UPI,0,88.4,Q1,Low,Bronze,Below Average
TSC-0329,04-16-22,CUST-505,Personal Care,Home Office,Central,995.14,10,0.26,0.19,Net Banking,0,189.08,Q2,Low,Bronze,Below Average
TSC-0330,01-19-22,CUST-433,Personal Care,Consumer,West,3320.61,10,0.11,0.09,Debit Card,0,298.85,Q1,Low,Gold,Top Performer
TSC-0331,01-21-22,CUST-400,Home Appliances,Home Office,West,1252.08,3,0.13,0.37,Debit Card,0,463.27,Q1,High,Bronze,Below Average
TSC-0332,03-10-22,CUST-295,Personal Care,Home Office,East,4696.92,1,0.07,0.17,UPI,0,798.48,Q1,Low,Gold,Top Performer
TSC-0333,07-29-24,CUST-279,,Consumer,North,103.99,2,0.13,0.31,Debit Card,0,32.24,Q3,High,Bronze,Below Average
TSC-0334,06-04-22,CUST-421,Entertainment,Consumer,Central,78.48,5,0.07,0.08,Debit Card,0,6.28,Q2,Low,Bronze,Below Average
TSC-0335,03-09-24,CUST-190,Office Supplies,Consumer,North,2549.14,10,0.2,0.09,Debit Card,0,229.42,Q1,Low,Silver,Average
TSC-0336,09-20-23,CUST-289,Personal Care,Corporate,North,2465.91,7,0.15,0.29,Credit Card,0,715.11,Q3,Low,Silver,Average
TSC-0337,11-04-22,CUST-850,Electronics,Corporate,South,858.65,6,0.24,0.35,Debit Card,0,300.53,Q4,High,Bronze,Below Average
TSC-0338,08-03-23,CUST-848,Office Supplies,Home Office,South,2497.87,4,0.09,0.12,PayPal,0,299.74,Q3,Low,Silver,Average
TSC-0339,03-01-22,CUST-531,Entertainment,Corporate,Central,2087.72,9,0.15,0.2,UPI,0,417.54,Q1,Low,Silver,Average
TSC-0340,03-07-24,CUST-497,Office Supplies,Consumer,North,4457.13,4,0.08,0.27,Credit Card,0,1203.43,Q1,Low,Gold,Top Performer
TSC-0341,01-22-23,CUST-730,Electronics,Consumer,East,95.81,3,0.28,0.33,Credit Card,0,31.62,Q1,High,Bronze,Below Average
TSC-0342,05-14-22,CUST-311,Office Supplies,Corporate,North,4882.54,5,0.16,0.27,Net Banking,0,1318.29,Q2,Low,Gold,Top Performer
TSC-0343,09-24-22,CUST-984,Home Appliances,Consumer,South,3140.74,4,0.05,0.08,Net Banking,0,251.26,Q3,Low,Gold,Top Performer
TSC-0344,05-27-23,CUST-237,Office Supplies,Corporate,North,801.63,2,0.08,0.24,Debit Card,0,192.39,Q2,Low,Bronze,Below Average
TSC-0345,03-27-24,CUST-460,Personal Care,Consumer,West,281.46,3,0.02,0.36,Credit Card,0,101.33,Q1,High,Bronze,Below Average
TSC-0346,02-09-23,CUST-597,Personal Care,Consumer,West,2713.62,7,0.01,0.35,Credit Card,0,949.77,Q1,High,Silver,Average
TSC-0347,09-13-22,CUST-896,Home Appliances,Consumer,East,1212.71,2,0.16,0.25,Debit Card,0,303.18,Q3,Low,Bronze,Below Average
TSC-0348,05-27-23,CUST-805,Electronics,Corporate,Central,1540.77,1,0.1,0.4,UPI,0,616.31,Q2,High,Silver,Below Average
TSC-0349,02-06-22,CUST-320,Personal Care,Consumer,North,1263.4,2,0.29,0.09,Credit Card,0,113.71,Q1,Low,Bronze,Below Average
TSC-0350,10-28-23,CUST-635,Entertainment,Corporate,West,3268.35,8,0.05,0.22,Net Banking,0,719.04,Q4,Low,Gold,Top Performer
TSC-0351,03-11-22,CUST-892,Personal Care,Consumer,Central,2789.97,8,0.24,0.32,Debit Card,0,892.79,Q1,High,Silver,Average
TSC-0352,01-28-22,CUST-468,Personal Care,Corporate,West,435.97,10,0.09,0.1,Credit Card,0,43.6,Q1,Low,Bronze,Below Average
TSC-0353,09-21-24,CUST-928,Electronics,Corporate,Central,2656.31,2,0.07,0.39,Net Banking,0,1035.96,Q3,High,Silver,Average
TSC-0354,04-20-23,CUST-961,Office Supplies,Consumer,Central,3966.39,6,0.29,0.17,PayPal,0,674.29,Q2,Low,Gold,Top Performer
TSC-0355,05-23-24,CUST-508,Personal Care,Corporate,West,451.91,7,0.24,0.17,Credit Card,0,76.82,Q2,Low,Bronze,Below Average
TSC-0356,12-23-23,CUST-796,Home Appliances,Consumer,South,4454.21,1,0.19,0.12,Debit Card,0,534.51,Q4,Low,Gold,Top Performer
TSC-0357,03-10-23,CUST-803,Office Supplies,Consumer,Central,2912.62,7,0.21,0.15,Net Banking,0,436.89,Q1,Low,Silver,Average
TSC-0358,05-02-23,CUST-237,Entertainment,Consumer,North,4755.59,8,0.3,0.25,Credit Card,0,1188.9,Q2,Low,Gold,Top Performer
TSC-0359,03-29-24,CUST-409,Electronics,Corporate,West,783.3,9,0.18,0.2,Net Banking,0,156.66,Q1,Low,Bronze,Below Average
TSC-0360,11-16-22,CUST-158,Entertainment,Home Office,South,4968.15,8,0.03,0.12,Debit Card,1,596.18,Q4,Low,Gold,Top Performer
TSC-0361,11-24-23,CUST-583,Office Supplies,Corporate,West,3239.15,3,0.02,0.33,Credit Card,1,1068.92,Q4,High,Gold,Top Performer
TSC-0362,05-08-22,CUST-514,Office Supplies,Corporate,East,2859.1,8,0.2,0.07,Debit Card,0,200.14,Q2,Low,Silver,Average
TSC-0363,03-02-22,CUST-944,,Corporate,North,2600.63,3,0.2,0.34,UPI,0,884.21,Q1,High,Silver,Average
TSC-0364,10-01-22,CUST-176,Entertainment,Consumer,East,167.09,6,0.22,0.15,Credit Card,0,25.06,Q4,Low,Bronze,Below Average
TSC-0365,02-06-24,CUST-759,Office Supplies,Home Office,Central,4701.21,4,0.03,0.22,Credit Card,0,1034.27,Q1,Low,Gold,Top Performer
TSC-0366,03-07-22,CUST-111,,Consumer,Central,3237.77,7,0.28,0.18,Net Banking,0,582.8,Q1,Low,Gold,Top Performer
TSC-0367,01-29-22,CUST-234,Office Supplies,Home Office,East,503.55,8,0.17,0.25,Credit Card,0,125.89,Q1,Low,Bronze,Below Average
TSC-0368,07-17-23,CUST-299,Home Appliances,Corporate,East,153.71,10,0.19,0.33,UPI,0,50.72,Q3,High,Bronze,Below Average
TSC-0369,07-24-23,CUST-306,Office Supplies,Corporate,Central,301.38,6,0.01,0.4,Net Banking,0,120.55,Q3,High,Bronze,Below Average
TSC-0370,01-12-22,CUST-600,Entertainment,Corporate,South,3066.51,10,0.29,0.16,Net Banking,0,490.64,Q1,Low,Gold,Average
TSC-0371,10-26-22,CUST-293,Personal Care,Consumer,North,3089.38,4,0.17,0.24,PayPal,0,741.45,Q4,Low,Gold,Average
